link,lat,lon,comuna_geo,query_used
https://portalinmobiliario.com/MLC-1687936197-edificio-exequiel-fernandez-1-est-1-bod-vista-surponie-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4668389,-70.6003934,Ñuñoa,"exequiel fernández, Santiago, Chile"
https://portalinmobiliario.com/MLC-3173949012-edificio-antonio-ricaurte-vista-sur-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4506639,-70.6354134,Santiago,"antonio ricaurte, Santiago, Chile"
https://portalinmobiliario.com/MLC-1710312931-edificio-colon-vista-poniente-piso-15-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.5253495,-70.6706992,La Cisterna,"colón, Santiago, Chile"
https://portalinmobiliario.com/MLC-3111055042-edificio-carlos-pezoa-veliz-1-est-1-bod-vista-norte-pi-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4557596,-70.7030551,Estación Central,"carlos pezoa véliz, Santiago, Chile"
https://portalinmobiliario.com/MLC-3138672176-edificio-colon-vista-suroriente-piso-22-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.5253495,-70.6706992,La Cisterna,"colón, Santiago, Chile"
https://portalinmobiliario.com/MLC-1702865819-edificio-paulina-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3134879766-edificio-san-petersburgo-vista-oriente-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.5150119,-70.6471846,San Miguel,"san petersburgo, Santiago, Chile"
https://portalinmobiliario.com/MLC-1709426661-edificio-av-los-pajaritos-1-est-vista-poniente-piso-11-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4802582,-70.7435781,Maipú,"avenida los pajaritos, Santiago, Chile"
https://portalinmobiliario.com/MLC-1701067235-edificio-inglaterra-vista-oriente-piso-23-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4801357,-70.7337421,Maipú,"inglaterra, Santiago, Chile"
https://portalinmobiliario.com/MLC-3156575612-edificio-martin-de-solier-1-bod-vista-suroriente-piso-1-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1711022655-edificio-av-peru-vista-norponiente-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4206765,-70.6405984,Recoleta,"avenida perú, Santiago, Chile"
https://portalinmobiliario.com/MLC-1710957911-edificio-av-ecuador-piso-4-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3134917398-edificio-av-ecuador-1-est-vista-norte-piso-27-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4510099,-70.6820429,Estación Central,"avenida ecuador, Santiago, Chile"
https://portalinmobiliario.com/MLC-3198381614-edificio-huanuco-vista-poniente-piso-3-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4044264,-70.6602463,Independencia,"huánuco, Santiago, Chile"
https://portalinmobiliario.com/MLC-1692804217-edificio-inglaterra-1-bod-vista-oriente-piso-6-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4801357,-70.7337421,Maipú,"inglaterra, Santiago, Chile"
https://portalinmobiliario.com/MLC-3114594220-edificio-sta-victoria-vista-poniente-piso-1-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4488853,-70.6426919,Santiago,Barrio: santa victoria
https://portalinmobiliario.com/MLC-1710731661-edificio-jose-ureta-vista-norte-piso-10-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.5189838,-70.6521566,La Cisterna,"josé ureta, Santiago, Chile"
https://portalinmobiliario.com/MLC-3209004188-edificio-carmen-1-bod-vista-oriente-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4119527,-70.7078411,Quinta Normal,"Calle carmen, Santiago, Chile"
https://portalinmobiliario.com/MLC-3180454768-edificio-coronel-godoy-1-est-1-bod-vista-oriente-piso-3-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1706842007-edificio-chiloe-vista-sur-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4719151,-70.6452844,San Miguel,"chiloé, Santiago, Chile"
https://portalinmobiliario.com/MLC-3181970264-edificio-coronel-godoy-1-est-1-bod-vista-poniente-piso-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3199631688-edificio-franklin-vista-surponiente-piso-12-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4766603,-70.6494774,San Miguel,"franklin, Santiago, Chile"
https://portalinmobiliario.com/MLC-3169889734-edificio-san-diego-1-est-1-bod-vista-sur-piso-6-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.441378,-70.645761,Santiago,"Calle san diego, Santiago, Chile"
https://portalinmobiliario.com/MLC-3177926436-edificio-ventura-blanco-viel-vista-sur-piso-15-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4961668,-70.6538971,San Miguel,"ventura blanco viel, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672249099-edificio-coronel-godoy-vista-sur-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3195909540-edificio-la-coruna-vista-norte-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=c5629d71-7562-48c7-b305-ec27f1e57bd6,42.8717659,-8.5502729,Santiago De Compostela,"la coruña, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045808124-edificio-martin-de-solier-vista-oriente-piso-12-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1686871533-edificio-coronel-godoy-1-est-1-bod-vista-sur-piso-15-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672287695-edificio-coronel-godoy-1-est-1-bod-vista-poniente-piso-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3206089146-edificio-av-manuel-rodriguez-vista-norte-piso-21-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4462446,-70.66074,Santiago,"avenida manuel rodríguez, Santiago, Chile"
https://portalinmobiliario.com/MLC-3203822302-edificio-santa-elena-vista-norte-piso-16-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4704003,-70.6270227,Santiago,"santa elena, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672404351-edificio-coronel-godoy-1-est-1-bod-vista-oriente-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045613148-edificio-martin-de-solier-vista-suroriente-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1702379965-edificio-carmen-vista-sur-piso-22-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4119527,-70.7078411,Quinta Normal,"Calle carmen, Santiago, Chile"
https://portalinmobiliario.com/MLC-1708411269-edificio-coronel-godoy-1-bod-vista-sur-piso-26-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045769166-edificio-martin-de-solier-vista-oriente-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672352301-edificio-coronel-godoy-1-bod-vista-sur-piso-17-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3196807562-edificio-martin-de-solier-vista-sur-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3134917728-edificio-av-los-pajaritos-1-est-vista-oriente-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4802582,-70.7435781,Maipú,"avenida los pajaritos, Santiago, Chile"
https://portalinmobiliario.com/MLC-3079394534-edificio-martin-de-solier-1-bod-vista-poniente-piso-4-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3177900838-edificio-av-lo-ovalle-vista-poniente-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.5170364,-70.6462657,La Cisterna,"avenida lo ovalle, Santiago, Chile"
https://portalinmobiliario.com/MLC-1686948435-edificio-coquimbo-vista-poniente-piso-12-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4548572,-70.6387396,Santiago,"coquimbo, Santiago, Chile"
https://portalinmobiliario.com/MLC-3100855314-edificio-gregorio-de-la-fuente-1-est-1-bod-vista-sur-pi-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4787319,-70.5951406,Macul,"gregorio de la fuente, Santiago, Chile"
https://portalinmobiliario.com/MLC-3114632270-edificio-rivera-1-bod-vista-nororiente-piso-15-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4932292,-70.7450308,Maipú,"rivera, Santiago, Chile"
https://portalinmobiliario.com/MLC-1711074249-edificio-av-ecuador-vista-norte-piso-19-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4510099,-70.6820429,Estación Central,"avenida ecuador, Santiago, Chile"
https://portalinmobiliario.com/MLC-1686910213-edificio-coronel-godoy-vista-poniente-piso-15-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1703170705-edificio-paulina-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1710326195-edificio-martin-de-solier-vista-sur-piso-14-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1698245871-edificio-san-isidro-1-est-vista-surponiente-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4483483,-70.643165,Santiago,Barrio: san isidro
https://portalinmobiliario.com/MLC-1684197407-edificio-pablo-urzua-vista-norponiente-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4013343,-70.6628989,Independencia,"pablo urzúa, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672210495-edificio-coronel-godoy-1-est-1-bod-vista-norte-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1711581509-edificio-blanco-garces-vista-oriente-piso-29-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4482132,-70.6975554,Estación Central,"blanco garcés, Santiago, Chile"
https://portalinmobiliario.com/MLC-3210569094-edificio-leonor-cepeda-1-bod-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4197428,-70.6597337,Independencia,"leonor cepeda, Santiago, Chile"
https://portalinmobiliario.com/MLC-1714000395-edificio-coronel-godoy-1-est-vista-norte-piso-8-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3114594084-edificio-cruz-1-est-1-bod-vista-poniente-piso-16-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.5123318,-70.6831837,Lo Espejo,"cruz, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672198703-edificio-coronel-godoy-1-est-1-bod-vista-oriente-piso-1-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1672391263-edificio-coronel-godoy-1-est-1-bod-vista-oriente-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1694465281-edificio-martin-de-solier-vista-norte-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3179234664-edificio-coronel-godoy-1-est-1-bod-vista-norte-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-3130519252-edificio-sta-petronila-vista-sur-piso-12-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.5006793,-70.7856215,Maipú,"sta petronila, Santiago, Chile"
https://portalinmobiliario.com/MLC-1686871575-edificio-francisco-de-paula-1-est-1-bod-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4735391,-70.6122794,Ñuñoa,"francisco de paula, Santiago, Chile"
https://portalinmobiliario.com/MLC-3090220706-edificio-radal-1-est-1-bod-vista-poniente-piso-18-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4552101,-70.7013694,Estación Central,"radal, Santiago, Chile"
https://portalinmobiliario.com/MLC-1690590749-edificio-av-brasil-vista-oriente-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4369934,-70.6644824,Santiago,"avenida brasil, Santiago, Chile"
https://portalinmobiliario.com/MLC-1698142017-edificio-coronel-souper-vista-surponiente-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4556894,-70.6877099,Estación Central,"coronel souper, Santiago, Chile"
https://portalinmobiliario.com/MLC-1710365341-edificio-av-carrascal-vista-poniente-piso-10-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4276141,-70.6786373,Independencia,"avenida carrascal, Santiago, Chile"
https://portalinmobiliario.com/MLC-1707735801-edificio-martin-de-solier-vista-surponiente-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045626138-edificio-martin-de-solier-vista-poniente-piso-14-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045691144-edificio-martin-de-solier-vista-norte-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3045795138-edificio-martin-de-solier-vista-poniente-piso-13-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-3152220516-edificio-coronel-godoy-vista-norte-piso-28-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4584266,-70.6921074,Estación Central,"coronel godoy, Santiago, Chile"
https://portalinmobiliario.com/MLC-1712414123-edificio-martin-de-solier-vista-sur-piso-16-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4822613,-70.6911279,Cerrillos,"martín de solier, Santiago, Chile"
https://portalinmobiliario.com/MLC-1714662323-edificio-eyzaguirre-piso-4-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4519112,-70.6457137,Santiago,Barrio: eyzaguirre
https://portalinmobiliario.com/MLC-1711593975-edificio-vicuna-mackenna-vista-norte-piso-22-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=abba7974-f181-4425-b97a-dd9d537fb207,-33.4551228,-70.6300098,Providencia,"Avenida vicuña mackenna, Santiago, Chile"
https://portalinmobiliario.com/MLC-3188672046-edificio-maturana-vista-poniente-piso-3-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.4374923,-70.6671168,Santiago,"maturana, Santiago, Chile"
https://portalinmobiliario.com/MLC-3193503524-edificio-recreo-1-bod-vista-poniente-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.4585227,-70.6955389,Estación Central,"recreo, Santiago, Chile"
https://portalinmobiliario.com/MLC-3060917108-edificio-pablo-urzua-vista-suroriente-piso-16-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.4013343,-70.6628989,Independencia,"pablo urzúa, Santiago, Chile"
https://portalinmobiliario.com/MLC-3185004644-edificio-franklin-vista-oriente-piso-13-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.4766603,-70.6494774,San Miguel,"franklin, Santiago, Chile"
https://portalinmobiliario.com/MLC-1715197719-edificio-arturo-prat-vista-norponiente-piso-6-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.4671076,-70.6469026,Santiago,"arturo prat, Santiago, Chile"
https://portalinmobiliario.com/MLC-3130475834-edificio-domingo-sta-maria-1-est-vista-poniente-piso-7-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.0504314,-71.5629068,Nueva Aurora,"domingo santa maría, Santiago, Chile"
https://portalinmobiliario.com/MLC-3138595326-edificio-c-obispo-manuel-umana-salinas-vista-poniente-piso-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3019345032-edificio-san-ignacio-de-loyola-1-bod-vista-norte-piso-9-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=8e4ea372-3c1b-4ca0-8d66-6f7d03db728b,-33.5853536,-70.8082277,Padre Hurtado,"Calle san ignacio, Santiago, Chile"
