link,superficie_util,superficie_total,dormitorios,banos
https://portalinmobiliario.com/MLC-3073986612-departamento-en-venta-el-remanso-san-carlos-de-apoquindo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=64d07f11-7448-45bc-990b-27f96c5d9afe,190 m²,226 m²,3,2
https://portalinmobiliario.com/MLC-2854296594-venta-departamento-san-carlos-de-apoquindo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,"202,51 m²","229,69 m²",4,3
https://portalinmobiliario.com/MLC-2872619082-venta-gran-penthouse-san-carlos-de-apoquindo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,191 m²,335 m²,3,3
https://portalinmobiliario.com/MLC-3198284074-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,107 m²,135 m²,3,3
https://portalinmobiliario.com/MLC-3134744876-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,207 m²,422 m²,4,5
https://portalinmobiliario.com/MLC-2986663368-venta-departamento-san-carlos-de-apoquindo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,138 m²,188 m²,3,2
https://portalinmobiliario.com/MLC-1681638643-departamento-en-venta-san-carlos-de-apoquindo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,138 m²,188 m²,3,2
https://portalinmobiliario.com/MLC-1665851275-departamento-el-golf-3d-servicio-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,138 m²,"158,4 m²",4,3
https://portalinmobiliario.com/MLC-1593123253-duplex-espectacular-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,160 m²,203 m²,4,4
https://portalinmobiliario.com/MLC-1689059715-full-remodelado-2d2b-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,75 m²,88 m²,2,2
https://portalinmobiliario.com/MLC-3014759320-vista-asegurada-por-siempre-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,70 m²,76 m²,3,2
https://portalinmobiliario.com/MLC-3014539062-la-mejor-oportunidad-sector-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,44 m²,51 m²,1,1
https://portalinmobiliario.com/MLC-3060958162-departamento-en-las-condes-2d2-e-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,77 m²,88 m²,2,2
https://portalinmobiliario.com/MLC-3014707734-oportunidad-cercano-a-wall-plaza-egana-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,"74,14 m²","81,79 m²",2,2
https://portalinmobiliario.com/MLC-3141282068-ideal-para-remodelar-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,68 m²,73 m²,3,3
https://portalinmobiliario.com/MLC-1690580591-lewellyn-jones-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,125 m²,132 m²,4,3
https://portalinmobiliario.com/MLC-2936024012-metro-nunoa-3d2bbodega-y-estacionamiento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,86 m²,86 m²,3,2
https://portalinmobiliario.com/MLC-3061101728-bosques-de-la-piramide-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,80 m²,108 m²,3,3
https://portalinmobiliario.com/MLC-2830671238-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,176 m²,196 m²,3,3
https://portalinmobiliario.com/MLC-1618030003-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,146 m²,171 m²,3,2
https://portalinmobiliario.com/MLC-2744404768-departamento-en-venta-santa-maria-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,330 m²,380 m²,5,5
https://portalinmobiliario.com/MLC-1505292465-departamento-en-venta-parque-juan-pablo-ii-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,168 m²,4,4
https://portalinmobiliario.com/MLC-2903717330-departamento-en-venta-nilo-azul-los-castanos-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,136 m²,176 m²,3,3
https://portalinmobiliario.com/MLC-2837876214-departamento-3d-2b-barrio-italia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,81 m²,89 m²,3,2
https://portalinmobiliario.com/MLC-2875872002-exclusivo-dptocon-novacion-255-moderno-echenique-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,92 m²,107 m²,2,3
https://portalinmobiliario.com/MLC-1599238221-duplex-con-espectacular-terraza-en-diego-de-almagro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,91 m²,121 m²,3,2
https://portalinmobiliario.com/MLC-1561859389-espectacular-vista-2d2b-en-stgo-centro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,60 m²,61 m²,2,2
https://portalinmobiliario.com/MLC-2869480868-vende-1d1b-cocina-integrada-frente-al-parque-forestal-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,34 m²,36 m²,1,1
https://portalinmobiliario.com/MLC-3193041028-club-militar-maravillosa-vista-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,144 m²,4,4
https://portalinmobiliario.com/MLC-1479037113-depto-2dedificio-4-pisos-plaza-egana-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,43 m²,43 m²,2,1
https://portalinmobiliario.com/MLC-2865897496-2-dormitorios-eliodoro-yanez-c-p-de-valdivia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,46 m²,56 m²,2,1
https://portalinmobiliario.com/MLC-1366496843-depto-por-irarrazaval-3d-a-pasos-del-metro-villa-frei-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,79 m²,"84,34 m²",3,2
https://portalinmobiliario.com/MLC-1593884233-amplio-depto-primer-piso-2d2-estacionamientos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,65 m²,68 m²,2,2
https://portalinmobiliario.com/MLC-3185648436-departamento-en-venta-de-2-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,85 m²,"89,42 m²",2,2
https://portalinmobiliario.com/MLC-3203794270-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,230 m²,260 m²,4,4
https://portalinmobiliario.com/MLC-3208516534-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,143 m²,187 m²,3,3
https://portalinmobiliario.com/MLC-2852490432-185-m2-en-la-mejor-ubicacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,165 m²,185 m²,3,3
https://portalinmobiliario.com/MLC-1608912285-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,135 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-1598667215-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,120 m²,132 m²,3,3
https://portalinmobiliario.com/MLC-1605865557-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,128 m²,153 m²,3,3
https://portalinmobiliario.com/MLC-1606078039-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-2905121126-departamento-en-venta-de-2-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,150 m²,2,3
https://portalinmobiliario.com/MLC-2936309804-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-2901118624-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,138 m²,151 m²,3,3
https://portalinmobiliario.com/MLC-1590847137-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,255 m²,300 m²,4,4
https://portalinmobiliario.com/MLC-2986658324-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,235 m²,275 m²,3,3
https://portalinmobiliario.com/MLC-2911912042-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,170 m²,3,3
https://portalinmobiliario.com/MLC-2883338156-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,140 m²,155 m²,3,3
https://portalinmobiliario.com/MLC-2872411388-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=6e2baf40-45d6-47d3-b0fa-c373253a6c03,317 m²,367 m²,4,5
https://portalinmobiliario.com/MLC-3086529232-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,128 m²,175 m²,3,3
https://portalinmobiliario.com/MLC-3073997012-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,170 m²,4,3
https://portalinmobiliario.com/MLC-3090248566-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,150 m²,180 m²,3,3
https://portalinmobiliario.com/MLC-2966241778-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,274 m²,294 m²,3,4
https://portalinmobiliario.com/MLC-3103179560-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,305 m²,365 m²,4,3
https://portalinmobiliario.com/MLC-1582620893-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,233 m²,253 m²,3,4
https://portalinmobiliario.com/MLC-3040258424-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,213 m²,293 m²,4,4
https://portalinmobiliario.com/MLC-2910036352-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,290 m²,330 m²,3,4
https://portalinmobiliario.com/MLC-1710190323-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,175 m²,199 m²,4,4
https://portalinmobiliario.com/MLC-3000763298-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,240 m²,248 m²,3,3
https://portalinmobiliario.com/MLC-3091621038-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,159 m²,3,3
https://portalinmobiliario.com/MLC-3108205488-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,321 m²,671 m²,4,4
https://portalinmobiliario.com/MLC-1595607281-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,250 m²,280 m²,3,4
https://portalinmobiliario.com/MLC-1698666981-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,130 m²,150 m²,3,3
https://portalinmobiliario.com/MLC-3056135070-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,250 m²,291 m²,3,3
https://portalinmobiliario.com/MLC-3114511406-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,127 m²,157 m²,3,3
https://portalinmobiliario.com/MLC-3125393770-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,232 m²,292 m²,3,4
https://portalinmobiliario.com/MLC-2983287300-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,241 m²,301 m²,3,3
https://portalinmobiliario.com/MLC-3117934028-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,167 m²,183 m²,3,4
https://portalinmobiliario.com/MLC-1707054113-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,160 m²,3,3
https://portalinmobiliario.com/MLC-1711086357-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,197 m²,212 m²,3,4
https://portalinmobiliario.com/MLC-1698249167-departamento-full-remodelado-en-venta-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,120 m²,120 m²,3,2
https://portalinmobiliario.com/MLC-3064735154-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,114 m²,134 m²,3,3
https://portalinmobiliario.com/MLC-3043306584-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,140 m²,3,3
https://portalinmobiliario.com/MLC-3060882422-departamento-en-venta-de-2-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,100 m²,112 m²,2,2
https://portalinmobiliario.com/MLC-1698202275-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,137 m²,155 m²,2,3
https://portalinmobiliario.com/MLC-1698628257-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,128 m²,140 m²,3,2
https://portalinmobiliario.com/MLC-3194917892-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,137 m²,155 m²,2,3
https://portalinmobiliario.com/MLC-3005760562-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,156 m²,166 m²,3,2
https://portalinmobiliario.com/MLC-1714583595-duplex-en-venta-con-espectacular-terraza-en-la-azotea-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,189 m²,401 m²,3,2
https://portalinmobiliario.com/MLC-3056135068-departamento-en-venta-de-4-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,154 m²,170 m²,4,3
https://portalinmobiliario.com/MLC-3064799596-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,145 m²,155 m²,3,3
https://portalinmobiliario.com/MLC-2898724564-penthouse-con-azotea-vistas-despejadas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,250 m²,3,2
https://portalinmobiliario.com/MLC-2868757290-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,168 m²,186 m²,4,4
https://portalinmobiliario.com/MLC-3071935406-departamento-en-venta-de-1-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,75 m²,95 m²,1,1
https://portalinmobiliario.com/MLC-3000724592-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,135 m²,155 m²,3,2
https://portalinmobiliario.com/MLC-1710917023-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,140 m²,155 m²,3,2
https://portalinmobiliario.com/MLC-3064798856-departamento-en-venta-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,115 m²,130 m²,3,2
https://portalinmobiliario.com/MLC-3176618746-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,160 m²,178 m²,3,3
https://portalinmobiliario.com/MLC-2998427560-remodelado-con-estilo-y-materiales-de-calidad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,170 m²,200 m²,3,3
https://portalinmobiliario.com/MLC-1614827811-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,147 m²,167 m²,3,2
https://portalinmobiliario.com/MLC-2854693816-departamento-en-venta-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,210 m²,240 m²,4,4
https://portalinmobiliario.com/MLC-2850947904-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,189 m²,209 m²,3,3
https://portalinmobiliario.com/MLC-1667255905-impecable-departamento-portal-la-dehesa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=0d29815e-9d4d-4b45-adfc-2aaa5c5430a0,155 m²,195 m²,3,2
