link,superficie_util,superficie_total,dormitorios,banos
https://portalinmobiliario.com/MLC-1666725023-departamento-con-azotea-privada-de-4-dorm-en-la-reina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,150 m²,224 m²,4,4
https://portalinmobiliario.com/MLC-1613464533-bien-ubicado-a-pasos-gran-avenida-vista-oriente-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,58 m²,61 m²,2,2
https://portalinmobiliario.com/MLC-1706138079-depto-2d2b-av-las-condes-oportunidad-unica-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,"79,62 m²","93,57 m²",2,2
https://portalinmobiliario.com/MLC-1573075099-departamento-nuevo-y-amoblado-mall-sport-2d2b-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,96 m²,96 m²,2,2
https://portalinmobiliario.com/MLC-3198354524-departamento-en-venta-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,126 m²,132 m²,3,2
https://portalinmobiliario.com/MLC-1611103191-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,111 m²,121 m²,4,3
https://portalinmobiliario.com/MLC-1692798763-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,87 m²,103 m²,3,2
https://portalinmobiliario.com/MLC-2902816050-departamento-en-venta-de-2-dorm-en-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,54 m²,"56,84 m²",2,2
https://portalinmobiliario.com/MLC-1716045759-imperdible-venta-depto-2-d2-b1-est-1-bd-en-macul-quilin-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,63 m²,71 m²,2,2
https://portalinmobiliario.com/MLC-3130416034-departamento-en-venta-de-1-dorm-en-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,30 m²,32 m²,1,1
https://portalinmobiliario.com/MLC-3198396828-venta-departameto-2-d-2-b-en-macul-metro-macul-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,51 m²,55 m²,2,2
https://portalinmobiliario.com/MLC-1609894863-departamento-en-venta-de-2-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,57 m²,65 m²,2,2
https://portalinmobiliario.com/MLC-1701049625-oferta-departamento-estudio-inmejorable-ubicacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,25 m²,26 m²,1,1
https://portalinmobiliario.com/MLC-1618610573-departamento-en-venta-de-3-dorm-en-la-cisterna-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,89 m²,89 m²,3,1
https://portalinmobiliario.com/MLC-1666634621-departamento-en-venta-de-2-dorm-en-nunoa-novacion-tasa-3-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,57 m²,61 m²,2,2
https://portalinmobiliario.com/MLC-3198333080-departamento-martin-de-zamora-metro-escuela-militar-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,101 m²,117 m²,3,3
https://portalinmobiliario.com/MLC-2902173216-departamento-en-venta-de-1-dorm-en-estacion-central-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,"22,7 m²","22,7 m²",1,1
https://portalinmobiliario.com/MLC-3124388520-depto-en-venta-de-2-dorm-en-providencia-en-exclusividad-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,67 m²,72 m²,2,2
https://portalinmobiliario.com/MLC-1676554667-espacioso-departamento-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,242 m²,282 m²,3,3
https://portalinmobiliario.com/MLC-1681315233-departamento-en-venta-de-2-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,65 m²,81 m²,2,2
https://portalinmobiliario.com/MLC-1703829123-departamento-en-venta-de-3-dorm-en-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,147 m²,174 m²,3,3
https://portalinmobiliario.com/MLC-2954831570-departamento-en-venta-de-3-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,105 m²,105 m²,3,2
https://portalinmobiliario.com/MLC-3180530282-se-vende-departamento-en-providencia-miguel-claro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,75 m²,75 m²,2,2
https://portalinmobiliario.com/MLC-1629081135-metro-vicente-valdes-sin-comision-vicuna-mackenna-7735-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=f46a3c2a-aec6-4d0c-8a8e-370c12d2147f,60 m²,65 m²,2,2
https://portalinmobiliario.com/MLC-1686941027-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,70 m²,74 m²,2,2
https://portalinmobiliario.com/MLC-3117947500-departamento-en-venta-de-2-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,60 m²,62 m²,2,2
https://portalinmobiliario.com/MLC-1710755963-se-vende-departamento-en-venta-de-2-dorm-en-macul-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,64 m²,460 m²,2,2
https://portalinmobiliario.com/MLC-2844912348-sin-comision-gamero-1421-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,47 m²,49 m²,2,2
https://portalinmobiliario.com/MLC-2508427566-conde-del-maule-4521-piso-3-venta-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,53 m²,60 m²,2,2
https://portalinmobiliario.com/MLC-3156522390-departamento-en-venta-de-2-dorm-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,44 m²,46 m²,2,1
https://portalinmobiliario.com/MLC-2869607360-dpto-en-venta-en-manuel-montt-2515-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,33 m²,39 m²,1,1
https://portalinmobiliario.com/MLC-1629094059-sin-comision-mencia-de-los-nidos-1111-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,53 m²,56 m²,2,1
https://portalinmobiliario.com/MLC-3079424976-departamento-en-venta-de-3-dorm-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,70 m²,73 m²,3,2
https://portalinmobiliario.com/MLC-1674529951-departamento-en-venta-de-2-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,75 m²,75 m²,2,1
https://portalinmobiliario.com/MLC-2926324950-metro-las-torres-renovado-americo-vespucio-4455-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,53 m²,60 m²,2,2
https://portalinmobiliario.com/MLC-3203842924-departamento-en-venta-de-2-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,63 m²,67 m²,2,2
https://portalinmobiliario.com/MLC-3079195464-recien-pintado-sin-comision-san-eugenio-890-2-estac-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,67 m²,73 m²,2,2
https://portalinmobiliario.com/MLC-3114572612-departamento-en-venta-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,20 m²,20 m²,1,1
https://portalinmobiliario.com/MLC-2808792238-sin-comision-en-padre-jose-cifuentes-864-independencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,30 m²,34 m²,1,1
https://portalinmobiliario.com/MLC-3079357842-departamento-en-venta-de-4-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,155 m²,186 m²,4,4
https://portalinmobiliario.com/MLC-2926539318-oportunidad-unica-san-isidro-635-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,53 m²,60 m²,3,2
https://portalinmobiliario.com/MLC-2846238008-sin-comision-vicuna-mackenna-3737-metro-carlos-valdovinos-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,41 m²,44 m²,1,1
https://portalinmobiliario.com/MLC-2889704722-oportunidad-departamento-en-venta-3-dorm-2-b-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,80 m²,86 m²,3,2
https://portalinmobiliario.com/MLC-1650009807-venta-dpto-3d3b-2-estbod-con-jardin-privado-de-19763-m2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,"121,83 m²",352 m²,3,3
https://portalinmobiliario.com/MLC-1663719793-vivir-bien-es-tener-parrilla-real-en-tu-depto-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,150 m²,186 m²,4,3
https://portalinmobiliario.com/MLC-2981847492-departamento-en-venta-de-4-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,122 m²,140 m²,4,3
https://portalinmobiliario.com/MLC-1569337795-venta-depto-1d1bbod-en-catedral-plaza-de-armas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,43 m²,51 m²,1,1
https://portalinmobiliario.com/MLC-1689056337-departamento-3d-2b-pocuro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,94 m²,101 m²,3,2
https://portalinmobiliario.com/MLC-1602965525-venta-3d-4b-mas-sala-de-estar-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,138 m²,158 m²,3,4
https://portalinmobiliario.com/MLC-3156566906-depto-en-venta-de-1-dorm1-est-y-1-bd-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,40 m²,47 m²,1,1
https://portalinmobiliario.com/MLC-1566537265-venta-dpto-3d-3b-y-estudio-separado-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,125 m²,137 m²,3,3
https://portalinmobiliario.com/MLC-3121849786-venta-depto-2d3b-av-el-tranque-gran-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,119 m²,152 m²,2,3
https://portalinmobiliario.com/MLC-2942380856-venta-depto-piso-15-vista-privilegiada-3d3beb-dormitori-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,130 m²,130 m²,4,3
https://portalinmobiliario.com/MLC-3188760758-venta-dpto-el-golf-3d-3b-2-est-1-bod-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,126 m²,140 m²,3,3
https://portalinmobiliario.com/MLC-2954828300-venta-de-depto-3d-2b-estac-bod-rotonda-atenas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,73 m²,80 m²,3,2
https://portalinmobiliario.com/MLC-1579480197-marchant-pereira-3361-venta-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,36 m²,42 m²,1,1
https://portalinmobiliario.com/MLC-1531644585-oportunidad-martinez-de-rozas-2375-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,33 m²,36 m²,1,1
https://portalinmobiliario.com/MLC-2889262714-zanartu-1100-metro-rodrigo-de-araya-sin-comision-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,29 m²,32 m²,1,1
https://portalinmobiliario.com/MLC-1709442589-dpto-venta-excelente-estado-buenos-espacios-y-ubicacion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,64 m²,72 m²,2,2
https://portalinmobiliario.com/MLC-2893660708-departamento-en-venta-de-4-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,105 m²,135 m²,4,3
https://portalinmobiliario.com/MLC-1656195401-vende-departamento-metro-apumanque-la-gloria-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,56 m²,67 m²,1,1
https://portalinmobiliario.com/MLC-3042382774-oportunidad-dpto-4d-3b-servicios-el-tamarugo-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,255 m²,320 m²,4,3
https://portalinmobiliario.com/MLC-1715381023-departamento-en-venta-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,69 m²,81 m²,2,2
https://portalinmobiliario.com/MLC-3199705798-departamento-en-venta-de-2-dorm-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,100 m²,100 m²,2,2
https://portalinmobiliario.com/MLC-1715101551-departamento-en-venta-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,120 m²,120 m²,3,3
https://portalinmobiliario.com/MLC-3185015894-departamento-en-venta-de-2-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,60 m²,74 m²,2,2
https://portalinmobiliario.com/MLC-3014075960-excelente-oportunidad-depto-2-dorm-cercano-al-portal-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,52 m²,56 m²,2,2
https://portalinmobiliario.com/MLC-1710195041-departamento-en-venta-de-2-dorm-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,0 m²,70 m²,2,2
https://portalinmobiliario.com/MLC-1715162705-departamento-en-venta-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,"38,03 m²","38,03 m²",1,1
https://portalinmobiliario.com/MLC-2928203070-gran-oportunidad-3d-2b-bg-estacionamiento-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,66 m²,66 m²,3,2
https://portalinmobiliario.com/MLC-1710983155-atencion-oportunidad-2d-2b-1estacionamiento-subterraneo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,39 m²,42 m²,2,2
https://portalinmobiliario.com/MLC-3176612132-vende-por-apuro-10-bajo-tasacion-lindo-dpto-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=8765786a-8d90-4617-bbe6-8240aebfa667,59 m²,70 m²,2,2
https://portalinmobiliario.com/MLC-1610611121-precioso-depto-148-m2-4d-3b-la-luma-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,"132,5 m²",148 m²,4,3
https://portalinmobiliario.com/MLC-3169424548-departamento-2d2b1e1b-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,"56,06 m²","66,41 m²",2,2
https://portalinmobiliario.com/MLC-1700905999-departamento-amplio-lo-vial-2d-1b-1-e-a-buen-precio-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,58 m²,"62,02 m²",2,1
https://portalinmobiliario.com/MLC-1650059237-alta-rentabilidad-metro-san-alberto-hurtado-2d1b-bdga-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,43 m²,49 m²,2,1
https://portalinmobiliario.com/MLC-3203845272-recien-remodelado-frente-cafe-literario-parque-bustamante-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,75 m²,75 m²,3,2
https://portalinmobiliario.com/MLC-2914840032-depto-1dorm431ba431bod-431est-mall-sportofertasd-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,50 m²,55 m²,1,1
https://portalinmobiliario.com/MLC-1650085437-oportunidad-metro-san-alberto-hurtado-1d1b-bdga-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,30 m²,35 m²,1,1
https://portalinmobiliario.com/MLC-1666723105-remodelado-vista-despejada-bajo-gc-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,96 m²,100 m²,4,2
https://portalinmobiliario.com/MLC-3017669788-mall-alto-las-condes-2d-2b-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,56 m²,69 m²,2,2
https://portalinmobiliario.com/MLC-3040277876-departamento-2308-en-venta-en-comiuna-de-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,75 m²,75 m²,3,2
https://portalinmobiliario.com/MLC-3040630550-departamento-1405-en-venta-en-comuna-de-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,67 m²,67 m²,2,2
https://portalinmobiliario.com/MLC-3108225702-lindisimo-i-2d-2b-i-70-m2-totales-i-metro-simon-bolivar-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,62 m²,"69,5 m²",2,2
https://portalinmobiliario.com/MLC-2939408426-lindo-3d-3b-i-escritorio-i-136-m2-i-1e-i-mall-sport-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,112 m²,136 m²,3,3
https://portalinmobiliario.com/MLC-1664990177-amplio-y-renovado-departamento-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,130 m²,140 m²,3,3
https://portalinmobiliario.com/MLC-1688460045-excelente-estado-muy-amplio--_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,110 m²,130 m²,4,3
https://portalinmobiliario.com/MLC-1653164119-full-remolado-i-3d-2b-i-85-m2-totales-i-metro-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,73 m²,85 m²,3,2
https://portalinmobiliario.com/MLC-3040201232-departamento-208-en-venta-en-comuna-de-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,52 m²,52 m²,2,2
https://portalinmobiliario.com/MLC-3199411988-se-vende-hermoso-departamento-tipo-estudio-totalmente-nuevo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,27 m²,27 m²,0,1
https://portalinmobiliario.com/MLC-1676644029-departamento-en-venta-en-comuna-de-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,111 m²,124 m²,4,3
https://portalinmobiliario.com/MLC-1691109295-departamento-en-venta-de-2-dorm-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=6bcd1e06-e9f5-4899-a794-24fbc86eb8e6,"58,9 m²","67,9 m²",2,2
